,0
353,-0.5988185692659997
354,-0.376058749611759
355,2.821388602624081
356,-0.6046198090247829
357,-0.37605875118649384
358,2.8324846338890715
359,-0.5991757088721589
360,-0.3760587556574275
361,2.8483589704486594
362,-0.5866340380616647
363,-0.37605874965248576
364,2.8168095379654043
365,-0.6054617437897882
366,-0.3760587504555251
367,2.855694365430504
368,-0.595971375575267
369,-0.3760587530676443
370,2.830354470939689
371,-0.5957395094625796
372,-0.37605874704585524
373,2.845928696951337
374,-0.6048443132342569
375,-0.3760587557769248
376,2.8027037481115213
377,-0.5957764830482263
378,-0.3760587507814209
379,2.8216301845723364
380,-0.6022016289459317
381,-0.3760587508054329
382,2.834382976611287
383,-0.5995696816588074
384,-0.3760587512496999
385,2.798930970277906
386,-0.6058523688236218
387,-0.37605875340657974
388,2.801316925598363
389,-0.6009680486591178
390,-0.3760587513841605
391,2.803052059250913
392,-0.6047437417156873
393,-0.3760587525464172
394,2.82008182011437
395,-0.598908213405374
396,-0.37605875011709344
397,2.823048523324394
398,-0.6032628632915138
399,-0.37605874767397063
400,2.859739181998761
401,-0.600814889670984
402,-0.3760587489601293
403,2.803318203488475
404,-0.6095711777969877
405,-0.37605874900675096
406,2.8492912167536684
407,-0.6002186536931748
408,-0.3760587507467173
409,2.8278027589316777
410,-0.6010221375656561
411,-0.3760587538712669
412,2.8384939272370118
413,-0.5924080549421256
414,-0.376058755497679
415,2.819683575198398
416,-0.5928674957707705
417,-0.37605874967601244
418,2.8568333190122557
419,-0.5973362056226642
420,-0.3760587513021362
421,2.8273771411019957
422,-0.5999752530098545
423,-0.37605874891388663
424,2.8328257741055487
425,-0.6037222456501788
426,-0.3760587508366758
427,2.817471503906672
428,-0.6029317016294304
429,-0.37605875049711573
430,2.7967694832912895
431,-0.607809884482028
432,-0.3760587506308034
433,2.8032567546036735
434,-0.6062272709473823
435,-0.3760587519742109
436,2.818874522063613
437,-0.6003274725215744
438,-0.37605874816880946
439,2.7991331273198647
440,-0.6119893446056305
441,-0.37605874729756805
442,2.8421844452551253
443,-0.6050902707614686
444,-0.37605875526517524
445,2.8561655193051316
446,-0.5858587686844033
447,-0.3760587470385301
448,2.7990016645570583
449,-0.6142523427437866
450,-0.3760587510629981
451,2.8019479801067213
452,-0.6056185545976293
453,-0.37605875532968913
454,2.8272875443665124
455,-0.5916565103938072
456,-0.37605875173928754
457,2.8316026498181537
458,-0.5982222129053125
459,-0.3760587472850529
460,2.8526323415116015
461,-0.6030223614207912
462,-0.3760587535259941
463,2.8517826241142523
464,-0.5904119785854964
465,-0.37605875572578706
466,2.8047806274871743
467,-0.5954558378944866
468,-0.37605875072198863
469,2.8555905700144435
470,-0.5954454674175523
471,-0.37605875336614897
472,2.826571407459737
473,-0.5958939595262036
474,-0.37605875342764133
475,2.821195821169654
476,-0.5968645853088557
477,-0.3760587535824576
478,2.855574788120507
479,-0.5895191077875349
480,-0.3760587531533119
481,2.826376946117386
482,-0.5963739346539069
483,-0.3760587531519275
484,2.860055117359322
485,-0.5895041857627219
486,-0.3760587475752911
487,2.830291257977901
488,-0.6069184266915228
489,-0.3760587549829603
490,2.810376377247125
491,-0.5958539507554611
492,-0.3760587541778103
493,2.8261046511545542
494,-0.5943049573941206
495,-0.3760587557605695
496,2.8252626799958342
497,-0.5911684993640467
498,-0.3760587491369494
499,2.8297600585779628
500,-0.6038898327574843
501,-0.3760587529291699
502,2.838858269357059
503,-0.5942917162957223
504,-0.3760587553032319
505,2.854812387679625
506,-0.5860563088954736
507,-0.37605875212907885
508,2.811732895916446
509,-0.6014629612323937
510,-0.3760587473957886
511,2.8369906532166502
512,-0.6059343693542324
513,-0.37605875503809677
514,2.8280357678695225
515,-0.592113712999981
516,-0.3760587555362425
517,2.802173764544989
518,-0.5963872559739675
519,-0.37605874921747706
520,2.826339774698637
521,-0.6044166644834293
522,-0.3760587550581808
523,2.844561835423542
524,-0.5886786397094512
525,-0.3760587486228432
526,2.802974860905947
527,-0.610313574777297
528,-0.3760587518337476
529,2.843420353231908
530,-0.595626797331882
531,-0.37605874751698676
532,2.8282836832701332
533,-0.6074373587009787
534,-0.37605875485861257
535,2.8550771628252702
536,-0.5869407868329856
537,-0.3760587521197937
538,2.83662556212187
539,-0.5964188092244113
540,-0.3760587506387809
541,2.8313513585661614
542,-0.6005234978491182
543,-0.37605875452911364
544,2.8052917393053938
545,-0.597839183615207
546,-0.37605875562777713
547,2.859033369801554
548,-0.5845011354853434
549,-0.37605875152947543
550,2.8327988419526196
551,-0.5984096170670647
552,-0.3760587479370198
553,2.8231133277469356
554,-0.6076356972209322
555,-0.37605874825675933
556,2.843646851502926
557,-0.6028702970902851
558,-0.3760587543189574
559,2.8117379390545967
560,-0.5969538769461661
561,-0.37605875566957836
562,2.826205160463843
563,-0.5911657481549788
564,-0.37605875385177784
565,2.831063436540563
566,-0.5939683854403703
567,-0.37605874898160474
568,2.834524918771987
569,-0.6032434672044724
570,-0.3760587498909683
571,2.8103440387459058
572,-0.6062864995705628
573,-0.3760587511532634
574,2.8214360477625533
575,-0.6014840642938941
576,-0.37605875364326263
577,2.804817156647145
578,-0.5997660913619538
579,-0.3760587553807854
580,2.7979178457484433
581,-0.5975856016849407
582,-0.37605874931152705
583,2.8219390610477113
584,-0.6051141687877837
585,-0.3760587506441037
586,2.799484580151137
587,-0.60696408664093
588,-0.37605875114038967
589,2.818350825825957
590,-0.6021358831918745
591,-0.3760587511288127
592,2.8513534269517082
593,-0.5954678193286489
594,-0.3760587484073228
595,2.797007840362002
596,-0.6119425743233231
597,-0.3760587512394416
598,2.8326152926589887
599,-0.5990408889203258
600,-0.37605874924456445
601,2.858393483041861
602,-0.5979013361285624
603,-0.376058751728324
604,2.8047417172578846
605,-0.6037014036998236
606,-0.3760587471322035
607,2.840772181223019
608,-0.6057039429934628
609,-0.3760587511908226
610,2.8310716689990274
611,-0.5994534046775118
612,-0.3760587510488731
613,2.803449766890366
614,-0.6053427190764196
615,-0.3760587501013636
616,2.853137387248136
617,-0.5972136572445242
618,-0.3760587526241734
619,2.839389357364695
620,-0.5948149528298595
621,-0.37605875172982733
622,2.8582644833817388
623,-0.5928253508693077
624,-0.37605874975870224
625,2.842395254966743
626,-0.6000821862494979
627,-0.3760587544075848
628,2.854823280007976
629,-0.5879424911558061
630,-0.37605875463300475
631,2.817082635190454
632,-0.5952063559754434
633,-0.37605874845847315
634,2.845761541279184
635,-0.6020383964652972
636,-0.37605875531995453
637,2.857560153719308
638,-0.5854563193170408
639,-0.37605874959088553
640,2.818631412402327
641,-0.6052182736213418
642,-0.3760587544749819
643,2.797433721181539
644,-0.5995616512071293
645,-0.3760587542609129
646,2.8066460683836563
647,-0.5981169478971379
648,-0.3760587487777343
649,2.855517677738474
650,-0.5994296350534384
651,-0.3760587556404116
652,2.834318784040426
653,-0.5895580570356055
654,-0.37605874972154874
655,2.8257940246760382
656,-0.6035088768402315
657,-0.3760587551333083
658,2.837332323139656
659,-0.5900051770271708
660,-0.3760587478745948
661,2.7973668998251138
662,-0.6129275549656444
663,-0.376058751888306
664,2.8178844491312938
665,-0.6007044925601038
666,-0.37605875292471613
667,2.7964678052901992
668,-0.6029451940154164
669,-0.3760587477439935
670,2.8558851834657255
671,-0.6014467246969881
672,-0.3760587544046439
673,2.824466585749798
674,-0.5941682955826737
675,-0.3760587506975535
676,2.851574663655498
677,-0.5963088165436563
678,-0.3760587553268102
679,2.8034408384011527
680,-0.5965628212778095
681,-0.3760587536651613
682,2.8464386933122707
683,-0.591213489009421
684,-0.37605875016985774
685,2.848507404852921
686,-0.5980095217982438
687,-0.37605874722708293
688,2.8135168761829865
689,-0.6109731156582182
690,-0.37605875166608355
691,2.8502712994955797
692,-0.5945806786892401
693,-0.3760587538469018
694,2.801838145885128
695,-0.5999556785014283
696,-0.3760587550527617
697,2.8162296863751717
698,-0.5945069223367506
699,-0.3760587519855063
700,2.8073393711722847
701,-0.6026495850510659
702,-0.3760587554336644
703,2.8173442296271007
704,-0.5934823902185448
705,-0.37605875323437177
706,2.809226165833341
707,-0.5997071594802179
708,-0.3760587481979704
709,2.81801922136161
710,-0.6081372614939755
711,-0.3760587502043481
712,2.8056293757415482
713,-0.6066076858128526
714,-0.37605875347115086
715,2.7991261423868683
716,-0.6012829030169995
717,-0.3760587557667021
718,2.836962366841153
719,-0.58874804073105
720,-0.37605875302048153
721,2.852967807218765
722,-0.5912243466648915
723,-0.3760587499768602
724,2.819326820324069
725,-0.6042986714443663
726,-0.37605875304113734
727,2.8534066682442982
728,-0.5910917990884373
729,-0.3760587547916285
730,2.844098674994904
731,-0.5893341131611233
732,-0.37605874806335765
733,2.846406879115905
734,-0.6027055234756762
735,-0.376058748150737
736,2.858067972006333
737,-0.6001871280641264
738,-0.37605875518654813
739,2.829438134095769
740,-0.5915147704472874
741,-0.37605875529682026
742,2.8216523881157016
743,-0.5928832800055566
744,-0.3760587488330059
745,2.8452606067402373
746,-0.6013821920248392
747,-0.37605875403621736
748,2.8132831909345803
749,-0.5972232419023826
750,-0.3760587552617842
751,2.805708727484085
752,-0.5962321764422057
753,-0.3760587537900614
754,2.857020044208089
755,-0.588789015532453
756,-0.37605875249925574
757,2.799966091673427
758,-0.6031015657791867
759,-0.3760587531115015
760,2.8167007375933397
761,-0.5984346941518248
762,-0.3760587493291276
763,2.847921151973988
764,-0.5998403938700345
765,-0.37605875454998827
766,2.810206795136541
767,-0.5967884498624764
768,-0.3760587497945721
769,2.8029701408788443
770,-0.6079694953754159
771,-0.3760587515659744
772,2.8136524769966464
773,-0.6022222919311035
774,-0.3760587538986393
775,2.8525507310256715
776,-0.5894756198544526
777,-0.376058749357058
778,2.8261085706160185
779,-0.6041817270103568
780,-0.37605874840117637
781,2.8097176559995485
782,-0.6093997932165597
783,-0.3760587495222966
784,2.850234068303505
785,-0.5989811613163973
786,-0.37605874913099196
787,2.8329324450234834
788,-0.6032626571386269
789,-0.37605874837927966
790,2.804744701795356
791,-0.6104431060791213
792,-0.3760587523225674
793,2.802840852277982
794,-0.6028769686004768
795,-0.3760587549692731
796,2.7964508747300036
797,-0.598740714540689
798,-0.3760587518623599
799,2.806117733259759
800,-0.6031489301557812
801,-0.3760587503458973
802,2.8000765345757905
803,-0.6074453635247243
804,-0.3760587522145424
805,2.8577433056452475
806,-0.5919269354236628
807,-0.37605875465287386
808,2.853894263597257
809,-0.5876168820777407
810,-0.3760587554706835
811,2.8450886392558417
812,-0.5877011053689596
813,-0.3760587557795906
814,2.818684192083833
815,-0.5924823137033083
816,-0.37605875203429207
817,2.8601960899251813
818,-0.5918020031902014
819,-0.3760587556630913
820,2.8318779289691944
821,-0.5900124150466953
822,-0.37605875472298206
823,2.8040291206834578
824,-0.5976962788156406
825,-0.3760587501286858
826,2.855111113913617
827,-0.5967588577190142
828,-0.3760587474655193
829,2.8053682860254403
830,-0.6121331708788377
831,-0.3760587512346551
832,2.806827378343598
833,-0.6042812106432293
834,-0.37605874828712027
835,2.8173795279679883
836,-0.6080876257331957
837,-0.3760587550761279
838,2.8279256619412694
839,-0.5920567007535689
840,-0.37605875469550243
841,2.8575929027362266
842,-0.5867686327933943
843,-0.3760587541233703
844,2.8058247019744416
845,-0.5985695185853801
846,-0.37605875233754027
847,2.840981637595246
848,-0.5950832593052906
849,-0.37605875037567965
850,2.8007942562468093
851,-0.6072402001550394
852,-0.37605875246963233
853,2.8155932533518806
854,-0.5999799590581139
855,-0.3760587553238553
856,2.8115741672825987
857,-0.5948976632666939
858,-0.37605875548273837
859,2.803647962554158
860,-0.5961955961139469
861,-0.3760587496459326
862,2.849597905965065
863,-0.5988578122003216
864,-0.3760587502950122
865,2.852764956348125
866,-0.5968927964624573
867,-0.3760587546606981
868,2.8139868758833715
869,-0.5957835233373365
870,-0.37605874818616414
871,2.826803653687622
872,-0.6063961469918548
873,-0.37605874976064807
874,2.847342086697578
875,-0.59907953048226
876,-0.3760587513019211
877,2.806207965779552
878,-0.6042703222344333
879,-0.3760587474663073
880,2.82444351684697
881,-0.6083082167274533
882,-0.3760587536211467
883,2.8586427826610192
884,-0.5888111520381879
885,-0.3760587517399649
886,2.8012940639581574
887,-0.60437812175413
888,-0.3760587553667048
889,2.8049770784904453
890,-0.5961640684331975
891,-0.37605874905145975
892,2.849967424277343
893,-0.5999917531770542
894,-0.37605875236909037
895,2.827613632555845
896,-0.5977392603251835
897,-0.3760587495108865
898,2.818986408723191
899,-0.6053079069174515
900,-0.3760587473447387
901,2.8061853754737993
902,-0.6122086421133434
903,-0.3760587504129408
904,2.8039701628806006
905,-0.6065226270224934
906,-0.37605874813234724
907,2.800062095240104
908,-0.611875157468717
909,-0.3760587532522757
910,2.800124542894494
911,-0.6015282644461377
912,-0.3760587558607244
913,2.84886400190876
914,-0.5860998187666744
915,-0.37605875489057894
916,2.7982732602479388
917,-0.5985297359349276
918,-0.37605875394856153
919,2.8215717688666753
920,-0.5957089326942039
921,-0.37605874898542835
922,2.8368660355605515
923,-0.6027642608905378
924,-0.3760587479807708
925,2.8367329530174943
926,-0.6048139815734288
927,-0.3760587534649213
928,2.797754986309639
929,-0.6015757828994355
930,-0.3760587470012451
931,2.8128364124449705
932,-0.6115568780905214
933,-0.37605875169300285
934,2.8313220024772883
935,-0.5983741821576328
936,-0.37605874838907055
937,2.799625183443499
938,-0.6114527161447703
939,-0.37605875486145923
940,2.845806400534773
941,-0.588836999834123
942,-0.376058753535743
943,2.8085191735770856
944,-0.5992310738140011
945,-0.3760587500215212
946,2.806324777642792
947,-0.6068354759641131
948,-0.3760587508464343
949,2.8129627475881738
950,-0.6038252612813861
951,-0.3760587543937271
952,2.8003580245693116
953,-0.5991303311014582
954,-0.3760587478721101
955,2.8281563009028754
956,-0.6067532798841697
957,-0.37605875287710266
958,2.8309431080217187
959,-0.5960134099183125
960,-0.3760587485633343
961,2.8484762582100407
962,-0.6012806152349988
963,-0.3760587505245681
964,2.828140771985234
965,-0.6014058741871602
966,-0.3760587546921698
967,2.8079423869169218
968,-0.5969576496204448
969,-0.37605874725237026
970,2.827530344228905
971,-0.6081160143175965
972,-0.3760587519954648
973,2.857938866014916
974,-0.592341468441197
975,-0.37605875465082444
976,2.823620750819392
977,-0.5938286618539829
978,-0.37605874982212284
979,2.833262556697565
980,-0.6017973305354308
981,-0.3760587502834679
982,2.834742384024582
983,-0.6005609452117595
984,-0.3760587555478713
985,2.8380825530577534
986,-0.5889788783404964
987,-0.37605875503436964
988,2.800461789833802
989,-0.5977823995704347
990,-0.37605874924212634
991,2.846433968568029
992,-0.6003168298689839
993,-0.37605875099098895
994,2.8186741012884093
995,-0.6023743626335538
996,-0.3760587492018871
997,2.818461272901974
998,-0.6060358649212921
999,-0.376058755635146
1000,2.819900481046128
1001,-0.5925349027648157
1002,-0.3760587516881615
1003,2.830640340180834
1004,-0.5985225722254579
1005,-0.37605874860351035
1006,2.8451103711341164
1007,-0.6018764294517782
1008,-0.376058755918482
1009,2.858793001824983
1010,-0.5839332618939266
1011,-0.37605875065802286
1012,2.817461915997921
1013,-0.60329633162228
1014,-0.37605875252451243
1015,2.8355607253578583
1016,-0.5958007893252988
1017,-0.3760587499627007
1018,2.8472873446411024
1019,-0.5986788413028845
1020,-0.37605874971533804
1021,2.8001244189238985
1022,-0.6087030466625682
1023,-0.3760587502870483
1024,2.7979372055107827
1025,-0.6079964758983363
1026,-0.37605874993799776
1027,2.811684289423855
1028,-0.6059210079100069
1029,-0.37605875306690634
1030,2.8004730118489434
1031,-0.601837211387377
1032,-0.3760587477880887
1033,2.83429039317159
1034,-0.6056905743257133
1035,-0.37605874953438
1036,2.848141284490725
1037,-0.5993787710621953
1038,-0.3760587473493129
1039,2.8569866506475075
1040,-0.6020208254290906
1041,-0.3760587481468792
1042,2.8181367337698013
1043,-0.6082157289528496
1044,-0.37605875007873224
1045,2.80302737474355
1046,-0.6073866160576632
1047,-0.3760587531686465
1048,2.8228362848565296
1049,-0.597064805393786
1050,-0.376058753094622
1051,2.848561442148353
1052,-0.5919689306463495
1053,-0.3760587500673888
1054,2.848442419585526
1055,-0.5982318827600227
1056,-0.37605874894148483
1057,2.8268911486344246
1058,-0.604861625409994
1059,-0.37605875007125833
1060,2.8253301650593317
1061,-0.6028946101976435
1062,-0.3760587525943546
1063,2.803436699002657
1064,-0.6022003839385763
1065,-0.37605875376281717
1066,2.8462533881456302
1067,-0.5910475071579947
1068,-0.37605875374451775
1069,2.8067302345975427
1070,-0.5991663482368821
1071,-0.3760587544748101
1072,2.8499449087809166
1073,-0.5888008539174217
1074,-0.37605875447575904
1075,2.81289216784262
1076,-0.5963921266287794
1077,-0.37605874981639026
1078,2.8065090453908295
1079,-0.6072110824752784
1080,-0.37605874820026014
1081,2.798377382695338
1082,-0.6120787090581404
1083,-0.3760587512537003
1084,2.8067560699816587
1085,-0.6042570190398057
1086,-0.3760587516050166
1087,2.805291173006154
1088,-0.6038406081502343
1089,-0.37605874858539645
1090,2.8297559332846447
1091,-0.6050014423172578
1092,-0.37605875395572147
1093,2.801141349362195
1094,-0.5998739584251681
1095,-0.37605875299114444
1096,2.819317855211866
1097,-0.5981487777685153
1098,-0.37605875052273113
1099,2.8214759548485637
1100,-0.6027583867995479
1101,-0.37605875533522354
1102,2.8599876089331286
1103,-0.5849251676916204
1104,-0.3760587490395025
1105,2.8020198370663554
1106,-0.6096740451948633
1107,-0.376058752221006
1108,2.8297101056336693
1109,-0.597617268029841
1110,-0.37605874959633345
1111,2.8592154966206174
1112,-0.5970181466565019
1113,-0.37605875444092557
1114,2.818132241376568
1115,-0.5953906917368175
1116,-0.37605874856709215
1117,2.8575612609230885
1118,-0.5994457486105419
1119,-0.3760587523613569
1120,2.8118761592036328
1121,-0.600958609099006
1122,-0.3760587495324759
1123,2.8516927053762036
1124,-0.5986661749683623
1125,-0.37605874876361306
1126,2.82615274837902
1127,-0.6053681075515003
1128,-0.3760587536500585
1129,2.814716285987327
1130,-0.5977287969144486
1131,-0.3760587526439284
1132,2.8294528923801985
1133,-0.5967985157930388
1134,-0.37605875116566284
1135,2.858285578938308
1136,-0.5939862860928833
1137,-0.3760587508244262
1138,2.8414700498901646
1139,-0.5980953033908105
1140,-0.37605875240449144
1141,2.827976195712202
1142,-0.5975925970693047
1143,-0.37605874946169066
1144,2.814723771121722
1145,-0.6062667963655851
1146,-0.37605874771472847
1147,2.8170579029622944
1148,-0.6092942240870693
1149,-0.3760587528534764
1150,2.842481539023438
1151,-0.5937098499723354
1152,-0.3760587518412893
1153,2.829383145852899
1154,-0.598463880356974
1155,-0.3760587549983428
1156,2.8221006348313895
1157,-0.5934152495262371
1158,-0.37605875059378585
1159,2.833844346978375
1160,-0.6001105417046355
1161,-0.37605875432197977
1162,2.8307849358161996
1163,-0.5930462050119539
1164,-0.3760587510869547
1165,2.8082858241730513
1166,-0.6042851615737745
1167,-0.3760587550559078
1168,2.851366828339927
1169,-0.5872862746343269
1170,-0.3760587533616505
1171,2.8475210180304367
1172,-0.5916252853083513
1173,-0.37605874893004154
1174,2.8073136224376243
1175,-0.6088267843784674
1176,-0.37605874981895976
1177,2.8352490310626073
1178,-0.601402630117307
1179,-0.37605874951393586
1180,2.8025484281308874
1181,-0.6086177918548851
1182,-0.37605875089951796
1183,2.848941155318615
1184,-0.5964278443231406
1185,-0.3760587475040353
1186,2.8302841017401343
1187,-0.6070622034866825
1188,-0.37605875167493313
1189,2.8243648679561923
1190,-0.5998243210335874
1191,-0.3760587534984411
1192,2.8112346387441316
1193,-0.5987531779083868
1194,-0.3760587495100366
1195,2.801498255667459
1196,-0.6088374579597983
1197,-0.37605874811628986
1198,2.805163030939966
1199,-0.610882543666256
1200,-0.3760587541703231
1201,2.8296340686046735
1202,-0.5935979522801024
